cofog99,cofog99_label_en,na_item,na_item_label_en,window,n_observations,n_countries,n_years,sum_abs_value
GF0104,Basic research,D4_S1313,"Property income, of which payable to subsector S1313",holdout,4,1,4,0.0
GF0104,Basic research,D4_S1313,"Property income, of which payable to subsector S1313",train,20,1,20,0.0
GF0104,Basic research,D4_S1314,"Property income, of which payable to subsector S1314",holdout,4,1,4,0.0
GF0104,Basic research,D4_S1314,"Property income, of which payable to subsector S1314",train,20,1,20,0.0
GF0104,Basic research,D62,Social benefits other than social transfers in kind,holdout,105,26,5,0.0
GF0104,Basic research,D62,Social benefits other than social transfers in kind,train,588,26,26,35.1
GF0104,Basic research,D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,holdout,105,26,5,0.0
GF0104,Basic research,D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,train,611,26,26,35.1
GF0104,Basic research,D632,Social transfers in kind - purchased market production,holdout,105,26,5,0.0
GF0104,Basic research,D632,Social transfers in kind - purchased market production,train,588,26,26,0.0
GF0104,Basic research,D7,Other current transfers,holdout,117,29,5,32782.3
GF0104,Basic research,D7,Other current transfers,train,669,30,26,119391.7
GF0104,Basic research,D7_S1311,"Other current transfers,of which payable to subsector S1311",holdout,4,1,4,0.0
GF0104,Basic research,D7_S1311,"Other current transfers,of which payable to subsector S1311",train,20,1,20,0.0
GF0104,Basic research,D7_S1312,"Other current transfers,of which payable to subsector S1312",holdout,4,1,4,0.0
GF0104,Basic research,D7_S1312,"Other current transfers,of which payable to subsector S1312",train,20,1,20,0.0
GF0104,Basic research,D7_S1313,"Other current transfers,of which payable to subsector S1313",holdout,4,1,4,0.0
GF0104,Basic research,D7_S1313,"Other current transfers,of which payable to subsector S1313",train,20,1,20,0.0
GF0104,Basic research,D7_S1314,"Other current transfers,of which payable to subsector S1314",holdout,4,1,4,0.0
GF0104,Basic research,D7_S1314,"Other current transfers,of which payable to subsector S1314",train,20,1,20,0.0
GF0104,Basic research,D9,Capital transfers,holdout,114,29,5,8311.2
GF0104,Basic research,D9,Capital transfers,train,655,29,26,22685.0
GF0104,Basic research,D92,Investment grants,holdout,114,29,5,8269.7
GF0104,Basic research,D92,Investment grants,train,653,29,26,20478.4
GF0104,Basic research,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",holdout,4,1,4,0.0
GF0104,Basic research,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",train,20,1,20,0.0
GF0104,Basic research,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",holdout,4,1,4,0.0
GF0104,Basic research,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",train,20,1,20,0.0
GF0104,Basic research,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",holdout,4,1,4,0.0
GF0104,Basic research,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",train,20,1,20,0.0
GF0104,Basic research,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",holdout,4,1,4,0.0
GF0104,Basic research,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",train,20,1,20,0.0
GF0104,Basic research,NP,Acquisitions less disposals of non-financial non-produced assets,holdout,117,29,5,108.2
GF0104,Basic research,NP,Acquisitions less disposals of non-financial non-produced assets,train,642,29,26,524.9
GF0104,Basic research,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,holdout,121,30,5,247554.4
GF0104,Basic research,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,train,697,30,26,845147.4
GF0104,Basic research,P2,Intermediate consumption,holdout,121,30,5,61492.7
GF0104,Basic research,P2,Intermediate consumption,train,698,30,26,231427.1
GF0104,Basic research,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",holdout,117,29,5,62232.5
GF0104,Basic research,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",train,672,29,26,235041.6
GF0104,Basic research,P3,Final consumption expenditure,holdout,121,30,5,185086.2
GF0104,Basic research,P3,Final consumption expenditure,train,697,30,26,615822.5
GF0104,Basic research,P31,Individual consumption expenditure,holdout,77,19,5,0.0
GF0104,Basic research,P31,Individual consumption expenditure,train,474,20,26,0.0
GF0104,Basic research,P32,Collective consumption expenditure,holdout,109,27,5,127946.3
GF0104,Basic research,P32,Collective consumption expenditure,train,639,27,26,440883.6
GF0104,Basic research,P5,Gross capital formation,holdout,121,30,5,247482.1
GF0104,Basic research,P5,Gross capital formation,train,697,30,26,844869.9
GF0104,Basic research,P51G,Gross fixed capital formation,holdout,121,30,5,247495.7
GF0104,Basic research,P51G,Gross fixed capital formation,train,697,30,26,848020.1
GF0104,Basic research,TE,Total general government expenditure,holdout,121,30,5,523669.3
GF0104,Basic research,TE,Total general government expenditure,train,698,30,26,1818840.9
GF0105,R&D General public services,D1,Compensation of employees,holdout,113,28,5,3674.3
GF0105,R&D General public services,D1,Compensation of employees,train,657,29,26,13482.2
GF0105,R&D General public services,D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",holdout,109,27,5,53.6
GF0105,R&D General public services,D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",train,631,27,26,113.5
GF0105,R&D General public services,D3,Subsidies,holdout,109,27,5,701.6
GF0105,R&D General public services,D3,Subsidies,train,634,28,26,2039.7
GF0105,R&D General public services,D4,Property income,holdout,109,27,5,0.0
GF0105,R&D General public services,D4,Property income,train,631,27,26,15.0
GF0105,R&D General public services,D4_S1311,"Property income, of which payable to subsector S1311",holdout,4,1,4,0.0
GF0105,R&D General public services,D4_S1311,"Property income, of which payable to subsector S1311",train,20,1,20,0.0
GF0105,R&D General public services,D4_S1312,"Property income, of which payable to subsector S1312",holdout,4,1,4,0.0
GF0105,R&D General public services,D4_S1312,"Property income, of which payable to subsector S1312",train,20,1,20,0.0
GF0105,R&D General public services,D4_S1313,"Property income, of which payable to subsector S1313",holdout,4,1,4,0.0
GF0105,R&D General public services,D4_S1313,"Property income, of which payable to subsector S1313",train,20,1,20,0.0
GF0105,R&D General public services,D4_S1314,"Property income, of which payable to subsector S1314",holdout,4,1,4,0.0
GF0105,R&D General public services,D4_S1314,"Property income, of which payable to subsector S1314",train,20,1,20,0.0
GF0105,R&D General public services,D62,Social benefits other than social transfers in kind,holdout,105,26,5,0.0
GF0105,R&D General public services,D62,Social benefits other than social transfers in kind,train,588,26,26,113.9
GF0105,R&D General public services,D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,holdout,105,26,5,0.0
GF0105,R&D General public services,D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,train,611,26,26,113.9
GF0105,R&D General public services,D632,Social transfers in kind - purchased market production,holdout,105,26,5,0.0
GF0105,R&D General public services,D632,Social transfers in kind - purchased market production,train,588,26,26,0.0
GF0105,R&D General public services,D7,Other current transfers,holdout,111,28,5,600.2
GF0105,R&D General public services,D7,Other current transfers,train,642,28,26,4087.5
GF0105,R&D General public services,D7_S1311,"Other current transfers,of which payable to subsector S1311",holdout,4,1,4,0.0
GF0105,R&D General public services,D7_S1311,"Other current transfers,of which payable to subsector S1311",train,20,1,20,0.0
GF0105,R&D General public services,D7_S1312,"Other current transfers,of which payable to subsector S1312",holdout,4,1,4,0.0
GF0105,R&D General public services,D7_S1312,"Other current transfers,of which payable to subsector S1312",train,20,1,20,0.0
GF0105,R&D General public services,D7_S1313,"Other current transfers,of which payable to subsector S1313",holdout,4,1,4,0.0
GF0105,R&D General public services,D7_S1313,"Other current transfers,of which payable to subsector S1313",train,20,1,20,0.0
GF0105,R&D General public services,D7_S1314,"Other current transfers,of which payable to subsector S1314",holdout,4,1,4,0.0
GF0105,R&D General public services,D7_S1314,"Other current transfers,of which payable to subsector S1314",train,20,1,20,0.0
GF0105,R&D General public services,D9,Capital transfers,holdout,109,27,5,716.2
GF0105,R&D General public services,D9,Capital transfers,train,644,28,26,2783.0
GF0105,R&D General public services,D92,Investment grants,holdout,109,27,5,707.5
GF0105,R&D General public services,D92,Investment grants,train,646,28,26,1882.5
GF0105,R&D General public services,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",holdout,4,1,4,0.0
GF0105,R&D General public services,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",train,20,1,20,0.0
GF0105,R&D General public services,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",holdout,4,1,4,0.0
GF0105,R&D General public services,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",train,20,1,20,0.0
GF0105,R&D General public services,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",holdout,4,1,4,0.0
GF0105,R&D General public services,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",train,20,1,20,0.0
GF0105,R&D General public services,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",holdout,4,1,4,0.0
GF0105,R&D General public services,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",train,20,1,20,0.0
GF0105,R&D General public services,NP,Acquisitions less disposals of non-financial non-produced assets,holdout,109,27,5,14.4
GF0105,R&D General public services,NP,Acquisitions less disposals of non-financial non-produced assets,train,631,27,26,23.5
GF0105,R&D General public services,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,holdout,113,28,5,6334.3
GF0105,R&D General public services,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,train,656,29,26,23184.1
GF0105,R&D General public services,P2,Intermediate consumption,holdout,113,28,5,3065.0
