codelist_id,code,label_en,parent_code,description
CL_GFS_INDICATOR,GNLB_TCB_CAB,"Net lending (+) / net borrowing (-), Transactions (cash basis of recording), Cash basis",,"Net lending is defined as the difference between changes in net worth due to saving and capital transfers and net acquisitions of non-financial assets (acquisitions less disposals of non-financial assets, less depreciation). If the amount is negative, it represents net borrowing. In the external accounts, it represents the sum of the balances on the current and capital accounts. This is conceptually  equal to the net balance of the financial account. If the balance is positive, it is called net lending, implying that in net terms, the economy supplies funds to the rest of the world. If the balance is negative, it is called net borrowing, implying that in net terms, the economy receives funds from the rest of the world.  Transactions (cash basis of recording). Cash basis"
CL_GFS_INDICATOR,GNOB_T,"Net operating balance, Transactions",,"The difference between the government's total revenue and total operating expenses, excluding capital expenditures and interest payments. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,GPB_T,"Primary net lending (+) / net borrowing (-), Transactions",,"Primary net lending/borrowing refers to the difference between a government's total revenue (excluding borrowing) and its total expenditures (excluding debt repayments and interest payments). It represents the government's fiscal position, indicating whether it is running a surplus (positive value) or a deficit (negative value) before considering the impact of debt servicing costs.  Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,GPB_TCB_CAB,"Primary net lending (+) / net borrowing (-), Transactions (cash basis of recording), Cash basis",,"Primary net lending/borrowing refers to the difference between a government's total revenue (excluding borrowing) and its total expenditures (excluding debt repayments and interest payments). It represents the government's fiscal position, indicating whether it is running a surplus (positive value) or a deficit (negative value) before considering the impact of debt servicing costs.  Transactions (cash basis of recording). Cash basis"
CL_GFS_INDICATOR,IO_FC_L_T,"International Organizations, Foreign Creditors, Liabilities, Transactions",,"International Organizations Foreign Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,L_SFD_L_T,"Liabilities, Stock-flow discrepancy, Transactions",,"Financial obligations that a company or individual owes to others. Stock-flow discrepancy Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,L_SP,"Liabilities, Stock positions",,"Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,L_T,"Liabilities, Transactions",,"Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,L_TCB_CAB,"Liabilities, Transactions (cash basis of recording), Cash basis",,"Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Transactions (cash basis of recording). Cash basis"
CL_GFS_INDICATOR,MIN2N_A_T,"Major improvements non-produced assets, Transactions",,"Major improvements non-produced assets Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,N113N_A_T,"Machinery and equipment (acquisitions less disposals), Assets, Transactions",,"The value of machinery and equipment after accounting for depreciation or disposals. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,N113_A_SP,"Machinery and equipment, Assets, Stock positions",,"Physical assets used in the operation of a business, including tools, machinery, and equipment. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,N114N_A_T,"Weapons systems (acquisitions less disposals), Assets, Transactions",,"The value of weapons systems after accounting for depreciation or consumption. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,N114_A_SP,"Weapons systems, Assets, Stock positions",,"Weapons systems. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,N11A_A_T_MI,"Fixed assets, acquisitions, Transactions, Memorandum Item",,"The total value of fixed assets acquired during the accounting period. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value. Memorandum Item"
CL_GFS_INDICATOR,N11D_A_T_MI,"Fixed assets, disposals, Transactions, Memorandum Item",,"The total value of fixed assets disposed of during the accounting period. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value. Memorandum Item"
CL_GFS_INDICATOR,N11N_A_T,"Fixed assets (acquisitions less disposals), Transactions",,"The net value of fixed assets acquired minus those disposed of during the accounting period. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,N11N_A_TCB_CAB,"Fixed assets (acquisitions less disposals), Transactions (cash basis of recording), Cash basis",,The net value of fixed assets acquired minus those disposed of during the accounting period. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Transactions (cash basis of recording). Cash basis
CL_GFS_INDICATOR,N11PN_A_T,"Other fixed assets (acquisitions less disposals), Transactions",,"The net value of other fixed assets after accounting for acquisitions and disposals. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,N11P_A_SP,"Other fixed assets, Stock positions",,"Other fixed assets. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,N11_A_SP,"Fixed assets, Stock positions",,"Fixed assets. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,N12N_A_T,"Inventories by type of inventory (acquisitions less disposals), Assets, Transactions",,"The value of inventories categorized by type after accounting for depreciation or disposals. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,N12N_A_TCB_CAB,"Inventories by type of inventory (acquisitions less disposals), Assets, Transactions (cash basis of recording), Cash basis",,The value of inventories categorized by type after accounting for depreciation or disposals. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Transactions (cash basis of recording). Cash basis
CL_GFS_INDICATOR,N12_A_SP,"Inventories by type of inventory, Assets, Stock positions",,"Inventories by type of inventory. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,N13A_A_T_MI,"Valuables, acquisitions (net of consumption of fixed capital), Assets, Transactions, Memorandum Item",,"The acquisitions of valuable items after accounting for the consumption of fixed capital. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value. Memorandum Item"
CL_GFS_INDICATOR,N13D_A_T_MI,"Valuables, disposals, Assets, Transactions, Memorandum Item",,"The disposals of valuable items. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value. Memorandum Item"
CL_GFS_INDICATOR,N13N_A_T,"Valuables (acquisitions less disposals), Assets, Transactions",,"The net acquisitions of valuable items, such as precious metals, stones, and art, after accounting for disposals. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,N13N_A_TCB_CAB,"Valuables (acquisitions less disposals), Assets, Transactions (cash basis of recording), Cash basis",,"The net acquisitions of valuable items, such as precious metals, stones, and art, after accounting for disposals. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Transactions (cash basis of recording). Cash basis"
CL_GFS_INDICATOR,N13_A_SP,"Valuables, Assets, Stock positions",,"Valuables. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,N211N_A_T,"Land (acquisitions less disposals), Assets, Transactions",,"The net value of land acquired minus land disposed of during the accounting period. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,N211_A_SP,"Land, Assets, Stock positions",,"Land. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,N212G_A_T,"Mineral and energy reserves (gross), Assets, Transactions",,"The total value of mineral and energy reserves before accounting for extraction or usage. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,N212_A_SP,"Mineral and energy reserves, Assets, Stock positions",,"Mineral and energy reserves. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,N21KN_A_T,"Other naturally occurring assets (acquisitions less disposals), Transactions",,"The net value of other naturally occurring assets after accounting for acquisitions and disposals. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,N21K_A_SP,"Other naturally occuring assets, Stock positions",,"Other naturally occuring assets. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,N2KN_A_SP,"Intangible non-produced assets, Stock positions",,"Non-physical assets that have not been produced, such as patents, trademarks, and goodwill. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,N2KN_A_T,"Intangible non-produced assets, Transactions",,"Non-physical assets that have not been produced, such as patents, trademarks, and goodwill. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,N2N_A_T,"Non-produced non-financial assets (acquisitions less disposals), Transactions",,"The net value of acquisitions of non-produced non-financial assets after accounting for disposals. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,N2N_A_TCB_CAB,"Non-produced non-financial assets (acquisitions less disposals), Transactions (cash basis of recording), Cash basis",,The net value of acquisitions of non-produced non-financial assets after accounting for disposals. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Transactions (cash basis of recording). Cash basis
CL_GFS_INDICATOR,N2_A_SP,"Non-produced non-financial assets, Stock positions",,"Non-produced non-financial assets. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,NCSC_A_TCB,"Net change in the stock of cash, Assets, Transactions (cash basis of recording)",,The difference between the opening and closing balances of cash held by the government over a specific period. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Transactions (cash basis of recording).
CL_GFS_INDICATOR,NCSC_TCB_CAB,"Net change in the stock of cash, Transactions (cash basis of recording), Cash basis",,The difference between the opening and closing balances of cash held by the government over a specific period. Transactions (cash basis of recording). Cash basis
CL_GFS_INDICATOR,NDEBT_L_SP_MV_MI,"Net debt (D4), Liabilities, Stock positions, Market value, Memorandum Item",,"The total debt classified under category D4, net of financial assets. Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time. Market value Memorandum Item"
CL_GFS_INDICATOR,NDOTI_A_T_MI,"Nonfinanical assets other than inventories, disposals, Transactions, Memorandum Item",,"The total value of disposals of nonfinancial assets other than inventories. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value. Memorandum Item"
CL_GFS_INDICATOR,NFA_A_SP,"Nonfinancial assets, Stock positions",,"Tangible and intangible economic resources owned by an entity that are not financial assets. These include fixed assets like buildings, machinery, and land, as well as inventories, valuables, and non-produced assets. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,NFA_SFD_A_T,"Nonfinancial assets, Stock-flow discrepancy, Transactions",,"Tangible and intangible economic resources owned by an entity that are not financial assets. These include fixed assets like buildings, machinery, and land, as well as inventories, valuables, and non-produced assets. Stock-flow discrepancy Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,NFWSFD_L_T,"Stock-flow discrepancy, net financial worth, Liabilities, Transactions",,"The difference between changes in stocks (assets and liabilities) and flows (transactions) that affect the net financial worth of the government. Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,NFWSFD_NETAL_T,"Stock-flow discrepancy, net financial worth, Net (assets less liabilities), Transactions",,"The difference between changes in stocks (assets and liabilities) and flows (transactions) that affect the net financial worth of the government. Net refers to the value of assets less the value of liabilities Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,NFW_A_SP_MI,"Net financial worth, Assets, Stock positions, Memorandum Item",,"The difference between the government's total financial assets and total liabilities, representing its net financial position. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time. Memorandum Item"
CL_GFS_INDICATOR,NLG_A_T_MI,"Nonproduced assets other than inventories, acquisitions, Transactions, Memorandum Item",,"The net value of acquisitions of nonproduced assets other than inventories. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value. Memorandum Item"
CL_GFS_INDICATOR,NNADISP_A_T_MI,"Disposals, nonproduced nonfinancial assets, Transactions, Memorandum Item",,"The sale or disposal of nonproduced assets, such as land or natural resources. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value. Memorandum Item"
CL_GFS_INDICATOR,NNFAG_A_T,"Gross investment in nonfinancial assets, Transactions",,"The total investment in assets that are not financial in nature, such as property, plant, and equipment. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,NYNA_A_T_MI,"Nonfinancial assets other than inventories, acquisitions (net of CFC), Transactions, Memorandum Item",,"The net value of acquisitions of nonfinancial assets other than inventories, after accounting for consumption of fixed capital (CFC). Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value. Memorandum Item"
CL_GFS_INDICATOR,NYNBS_A_SP,"Buildings and structures, Assets, Stock positions",,"Physical structures, including residential and non-residential buildings and infrastructure. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,NYNBS_A_T,"Buildings and structures, Assets, Transactions",,"Physical structures, including residential and non-residential buildings and infrastructure. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,ONRES_FC_L_T,"Nonresidents, Other, Foreign Creditors, Liabilities, Transactions",,"Nonresidents, Other Foreign Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,OVTRANC_T,"Other voluntary transfers: current transfers, Transactions",,"Current transfers that do not fit into specific categories and are classified as miscellaneous. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,OVTRANSK_T,"Other voluntary transfers: capital transfers, Transactions",,"Capital transfers that do not fit into specific categories and are classified as miscellaneous. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,OVTRANS_T,"Other voluntary transfers, Transactions",,"Financial transfers that do not fit into specific categories and are classified as miscellaneous. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,S11_DC_L_T,"Non-financial corporations, Domestic Creditors, Liabilities, Transactions",,"Non-financial corporations are institutional units whose principal activity is the production of market goods or non-financial services. Domestic Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,S121_DC_L_T,"Central bank, Domestic Creditors, Liabilities, Transactions",,"Central bank Domestic Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,S122_DC_L_T,"Deposit taking corporations, except the Central Bank, Domestic Creditors, Liabilities, Transactions",,"Financial corporations accepting deposits, except for the central bank. Domestic Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,S12R_DC_L_T,"Other financial corporations, Domestic Creditors, Liabilities, Transactions",,"Other financial corporations Domestic Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,S12XIOS_FC_L_T,"Financial corporations other than International Organizations, Foreign Creditors, Liabilities, Transactions",,"Financial corporations other than International Organizations Foreign Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,S13_DC_L_T,"General government, Domestic Creditors, Liabilities, Transactions",,"The General Government sector consists of legal entities established by political processes that have legislative, judicial or executive authority over other institutional units within a given area, principally engaged in non-market production intended for individual and collective consumption and in the redistribution of income and wealth by transfers, which is financed mainly by compulsory payments made by units belonging to other sectors. The general government sector includes institutional units at central, state and local level together with social security funds and non-profit institutions controlled by them. Domestic Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,S13_FC_L_T,"General government, Foreign Creditors, Liabilities, Transactions",,"The General Government sector consists of legal entities established by political processes that have legislative, judicial or executive authority over other institutional units within a given area, principally engaged in non-market production intended for individual and collective consumption and in the redistribution of income and wealth by transfers, which is financed mainly by compulsory payments made by units belonging to other sectors. The general government sector includes institutional units at central, state and local level together with social security funds and non-profit institutions controlled by them. Foreign Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,S1M_DC_L_T,"Households and non profit institutions serving households (NPISH), Domestic Creditors, Liabilities, Transactions",,"Households and non profit institutions serving households (NPISH) Domestic Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,SFDCNWCS_T,"Stock-flow discrepancy, Change in net worth vs change in stocks, Transactions",,"Stock-flow discrepancy, Change in net worth vs change in stocks Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,TL_DC_L_SP,"Total liabilities, Domestic Creditors, Stock positions",,"The total value of all financial obligations owed by an entity to other entities. These obligations represent claims held by others against the entity and may include loans, debt securities, accounts payable, and other forms of debt. Domestic Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,TL_FC_L_SP,"Total liabilities, Foreign Creditors, Stock positions",,"The total value of all financial obligations owed by an entity to other entities. These obligations represent claims held by others against the entity and may include loans, debt securities, accounts payable, and other forms of debt. Foreign Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,TL_IO_FC_L_SP,"Total liabilities, International Organizations, Foreign Creditors, Stock positions",,"The total value of all financial obligations owed by an entity to other entities. These obligations represent claims held by others against the entity and may include loans, debt securities, accounts payable, and other forms of debt. International Organizations Foreign Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,TL_ONRES_FC_L_SP,"Total liabilities, Nonresidents, Other, Foreign Creditors, Stock positions",,"The total value of all financial obligations owed by an entity to other entities. These obligations represent claims held by others against the entity and may include loans, debt securities, accounts payable, and other forms of debt. Nonresidents, Other Foreign Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,TL_S11_DC_L_SP,"Total liabilities, Non-financial corporations, Domestic Creditors, Stock positions",,"The total value of all financial obligations owed by an entity to other entities. These obligations represent claims held by others against the entity and may include loans, debt securities, accounts payable, and other forms of debt. Non-financial corporations are institutional units whose principal activity is the production of market goods or non-financial services. Domestic Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,TL_S121_DC_L_SP,"Total liabilities, Central bank, Domestic Creditors, Stock positions",,"The total value of all financial obligations owed by an entity to other entities. These obligations represent claims held by others against the entity and may include loans, debt securities, accounts payable, and other forms of debt. Central bank Domestic Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,TL_S122_DC_L_SP,"Total liabilities, Deposit taking corporations, except the Central Bank, Domestic Creditors, Stock positions",,"The total value of all financial obligations owed by an entity to other entities. These obligations represent claims held by others against the entity and may include loans, debt securities, accounts payable, and other forms of debt. Financial corporations accepting deposits, except for the central bank. Domestic Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,TL_S12R_DC_L_SP,"Total liabilities, Other financial corporations, Domestic Creditors, Stock positions",,"The total value of all financial obligations owed by an entity to other entities. These obligations represent claims held by others against the entity and may include loans, debt securities, accounts payable, and other forms of debt. Other financial corporations Domestic Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,TL_S12XIOS_FC_L_SP,"Total liabilities, Financial corporations other than International Organizations, Foreign Creditors, Stock positions",,"The total value of all financial obligations owed by an entity to other entities. These obligations represent claims held by others against the entity and may include loans, debt securities, accounts payable, and other forms of debt. Financial corporations other than International Organizations Foreign Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,TL_S13_DC_L_SP,"Total liabilities, General government, Domestic Creditors, Stock positions",,"The total value of all financial obligations owed by an entity to other entities. These obligations represent claims held by others against the entity and may include loans, debt securities, accounts payable, and other forms of debt. The General Government sector consists of legal entities established by political processes that have legislative, judicial or executive authority over other institutional units within a given area, principally engaged in non-market production intended for individual and collective consumption and in the redistribution of income and wealth by transfers, which is financed mainly by compulsory payments made by units belonging to other sectors. The general government sector includes institutional units at central, state and local level together with social security funds and non-profit institutions controlled by them. Domestic Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time."
